mode,metric,fun,threshold,stat,var1,var2,pearson,spearman
walk,2sfca,binary,60,wt_mean,rel,jobs,-0.6026078471493164,-0.8165413533834586
walk,2sfca,binary,60,wt_mean,rel,ratio,-0.24184050093047935,-0.21052631578947367
walk,pfca,gaussian,30,ac_mean,abs,rel,0.10394635572418474,0.1849624060150376
walk,pfca,gaussian,30,ac_mean,abs,population,0.4581609671574068,0.26766917293233083
walk,pfca,gaussian,30,ac_mean,abs,jobs,0.5506074337338452,0.5654135338345865
walk,pfca,gaussian,30,ac_mean,abs,ratio,0.860900317619687,0.8857142857142857
walk,pfca,gaussian,30,ac_mean,rel,population,-0.5932086536412742,-0.8090225563909774
walk,pfca,gaussian,30,ac_mean,rel,jobs,-0.5301963240622345,-0.6225563909774436
walk,pfca,gaussian,30,ac_mean,rel,ratio,-0.016532784905259678,0.042105263157894736
walk,pfca,gaussian,45,ac_mean,abs,rel,0.11794564702025605,0.1969924812030075
walk,pfca,gaussian,45,ac_mean,abs,population,0.4461868527226933,0.2706766917293233
walk,pfca,gaussian,45,ac_mean,abs,jobs,0.5396701255450709,0.5684210526315789
walk,pfca,gaussian,45,ac_mean,abs,ratio,0.8586338418247195,0.8827067669172932
walk,pfca,gaussian,45,ac_mean,rel,population,-0.59119639542936675,-0.8030075187969925
walk,pfca,gaussian,45,ac_mean,rel,jobs,-0.5279085494138634,-0.6135338345864662
walk,pfca,gaussian,45,ac_mean,rel,ratio,-0.015832861474979195,0.05864661654135339
walk,pfca,gaussian,60,ac_mean,abs,rel,0.12269897766240867,0.2030075187969925
walk,pfca,gaussian,60,ac_mean,abs,population,0.44137171959682703,0.28721804511278193
walk,pfca,gaussian,60,ac_mean,abs,jobs,0.535283262788743,0.5804511278195488
walk,pfca,gaussian,60,ac_mean,abs,ratio,0.8588294808531216,0.8902255639097745
walk,pfca,gaussian,60,ac_mean,rel,population,-0.5910763382081623,-0.7894736842105263
walk,pfca,gaussian,60,ac_mean,rel,jobs,-0.5276138040180672,-0.5984962406015037
walk,pfca,gaussian,60,ac_mean,rel,ratio,-0.014825781863235363,0.07669172932330827
walk,2sfca,binary,60,ac_median,abs,rel,0.08139199065036834,0.09473684210526316
walk,2sfca,binary,60,ac_median,abs,population,0.12541215383180956,0.05263157894736842
walk,2sfca,binary,60,ac_median,abs,jobs,0.21816069208563024,0.3518796992481203
walk,2sfca,binary,60,ac_median,abs,ratio,0.7779070118588586,0.8030075187969925
walk,2sfca,binary,60,ac_median,rel,population,-0.6464718651325462,-0.9338345864661654
walk,2sfca,binary,60,ac_median,rel,jobs,-0.6076471235607178,-0.8616541353383459
walk,2sfca,binary,60,ac_median,rel,ratio,-0.3569995856690342,-0.33082706766917297
walk,pfca,binary,60,ac_mean,abs,rel,0.12711827915297716,0.20150375939849624
walk,pfca,binary,60,ac_mean,abs,population,0.43535766060357234,0.28721804511278193
walk,pfca,binary,60,ac_mean,abs,jobs,0.529870874307641,0.5804511278195488
walk,pfca,binary,60,ac_mean,abs,ratio,0.8613427969353643,0.8902255639097745
walk,pfca,binary,60,ac_mean,rel,population,-0.5922349001033529,-0.78796992481203
walk,pfca,binary,60,ac_mean,rel,jobs,-0.5282634001319058,-0.6
walk,pfca,binary,60,ac_mean,rel,ratio,-0.011333491737918085,0.06917293233082707
walk,2sfca,gaussian,45,wt_median,abs,rel,0.0055982628389313754,-0.07218045112781954
walk,2sfca,gaussian,45,wt_median,abs,population,0.11682321607919408,0.1969924812030075
walk,2sfca,gaussian,45,wt_median,abs,jobs,0.2077500004542962,0.443609022556391
walk,2sfca,gaussian,45,wt_median,abs,ratio,0.757573033935735,0.7864661654135339
walk,2sfca,gaussian,45,wt_median,rel,population,-0.6254181155304712,-0.9112781954887218
walk,2sfca,gaussian,45,wt_median,rel,jobs,-0.5986725460280551,-0.8736842105263157
walk,2sfca,gaussian,45,wt_median,rel,ratio,-0.47401238307200205,-0.3819548872180451
walk,bfca,binary,15,wt_mean,abs,rel,0.3685428134708383,0.21954887218045113
walk,bfca,binary,15,wt_mean,abs,population,0.2015292641152609,0.10827067669172932
walk,bfca,binary,15,wt_mean,abs,jobs,0.29925254393258366,0.4075187969924812
walk,bfca,binary,15,wt_mean,abs,ratio,0.7923557049149458,0.8225563909774436
walk,bfca,binary,15,wt_mean,rel,population,-0.5691928031068544,-0.8451127819548871
walk,bfca,binary,15,wt_mean,rel,jobs,-0.5070596268216847,-0.6992481203007519
walk,bfca,binary,15,wt_mean,rel,ratio,-0.0599904536670368,-0.055639097744360905
walk,2sfca,gaussian,60,wt_median,abs,rel,-0.0068753663604166244,-0.08571428571428572
walk,2sfca,gaussian,60,wt_median,abs,population,0.11862991967407573,0.2150375939849624
walk,2sfca,gaussian,60,wt_median,abs,jobs,0.20996699436049684,0.4586466165413534
walk,2sfca,gaussian,60,wt_median,abs,ratio,0.7596892706513606,0.7804511278195488
walk,2sfca,gaussian,60,wt_median,rel,population,-0.6248699402279001,-0.9112781954887218
walk,2sfca,gaussian,60,wt_median,rel,jobs,-0.5987381657124445,-0.8736842105263157
walk,2sfca,gaussian,60,wt_median,rel,ratio,-0.4822834759956634,-0.3819548872180451
walk,pfca,gaussian,15,wt_median,abs,rel,0.006712731669929641,0.0015037593984962405
walk,pfca,gaussian,15,wt_median,abs,population,0.11313352396083129,0.21954887218045113
walk,pfca,gaussian,15,wt_median,abs,jobs,0.20273092483729532,0.4857142857142857
walk,pfca,gaussian,15,wt_median,abs,ratio,0.8461097660422148,0.8481203007518797
walk,pfca,gaussian,15,wt_median,rel,population,-0.718001827949839,-0.8977443609022556
walk,pfca,gaussian,15,wt_median,rel,jobs,-0.6733153356838183,-0.837593984962406
walk,pfca,gaussian,15,wt_median,rel,ratio,-0.3180581168334658,-0.3037593984962406
walk,pfca,binary,45,wt_mean,abs,rel,0.09339047848089904,0.031578947368421054
walk,pfca,binary,45,wt_mean,abs,population,0.28932647790861543,0.24661654135338346
walk,pfca,binary,45,wt_mean,abs,jobs,0.3908800390313087,0.5338345864661654
walk,pfca,binary,45,wt_mean,abs,ratio,0.8960807025348893,0.8977443609022556
walk,pfca,binary,45,wt_mean,rel,population,-0.660916661595247,-0.9022556390977443
walk,pfca,binary,45,wt_mean,rel,jobs,-0.6006688212815319,-0.7774436090225564
walk,pfca,binary,45,wt_mean,rel,ratio,-0.1362570502809956,-0.13834586466165413
walk,pfca,gaussian,60,wt_median,abs,rel,0.003439588245666688,-0.11879699248120301
walk,pfca,gaussian,60,wt_median,abs,population,0.12896351451914848,0.28721804511278193
walk,pfca,gaussian,60,wt_median,abs,jobs,0.21646837521919143,0.5263157894736843
walk,pfca,gaussian,60,wt_median,abs,ratio,0.7950946116997168,0.8225563909774436
walk,pfca,gaussian,60,wt_median,rel,population,-0.6779341192182144,-0.8917293233082706
walk,pfca,gaussian,60,wt_median,rel,jobs,-0.642554340591771,-0.8541353383458646
walk,pfca,gaussian,60,wt_median,rel,ratio,-0.39946583271832015,-0.35037593984962406
walk,pfca,gaussian,45,wt_median,abs,rel,0.003442553105138279,-0.05413533834586466
walk,pfca,gaussian,45,wt_median,abs,population,0.13097630044146283,0.27518796992481204
walk,pfca,gaussian,45,wt_median,abs,jobs,0.21898155731564578,0.5203007518796993
walk,pfca,gaussian,45,wt_median,abs,ratio,0.803073073940386,0.82556390977443606
walk,pfca,gaussian,45,wt_median,rel,population,-0.6839859615249122,-0.8766917293233083
walk,pfca,gaussian,45,wt_median,rel,jobs,-0.6469542962991811,-0.8195488721804511
walk,pfca,gaussian,45,wt_median,rel,ratio,-0.3864805653563571,-0.2857142857142857
walk,pfca,gaussian,30,wt_median,abs,rel,0.007926321580643578,-0.08721804511278196
walk,pfca,gaussian,30,wt_median,abs,population,0.12176448286437333,0.23458646616541357
walk,pfca,gaussian,30,wt_median,abs,jobs,0.21153351586867877,0.4857142857142857
walk,pfca,gaussian,30,wt_median,abs,ratio,0.8152624379608239,0.8240601503759398
walk,pfca,gaussian,30,wt_median,rel,population,-0.6954780153429498,-0.8977443609022556
walk,pfca,gaussian,30,wt_median,rel,jobs,-0.6556708509934079,-0.8601503759398496
walk,pfca,gaussian,30,wt_median,rel,ratio,-0.3692937969133524,-0.36390977443609024
walk,2sfca,binary,45,wt_mean,abs,rel,0.034455610128135944,-0.048120300751879695
walk,2sfca,binary,45,wt_mean,abs,population,0.26810486323438587,0.18947368421052632
walk,2sfca,binary,45,wt_mean,abs,jobs,0.37085313770027944,0.4781954887218045
walk,2sfca,binary,45,wt_mean,abs,ratio,0.8704499910381658,0.8646616541353384
walk,2sfca,binary,45,wt_mean,rel,population,-0.6617950234505455,-0.9383458646616543
walk,2sfca,binary,45,wt_mean,rel,jobs,-0.6115967063846124,-0.8451127819548871
walk,2sfca,binary,45,wt_mean,rel,ratio,-0.2565726178109931,-0.2646616541353384
walk,pfca,binary,60,wt_median,abs,rel,0.006529638240740272,-0.07518796992481204
walk,pfca,binary,60,wt_median,abs,population,0.12488725231083625,0.243609022556391
walk,pfca,binary,60,wt_median,abs,jobs,0.21285605684433917,0.49774436090225566
walk,pfca,binary,60,wt_median,abs,ratio,0.7936462915123644,0.8300751879699249
walk,pfca,binary,60,wt_median,rel,population,-0.6750928150133364,-0.9067669172932331
walk,pfca,binary,60,wt_median,rel,jobs,-0.6401038730803295,-0.8511278195488722
walk,pfca,binary,60,wt_median,rel,ratio,-0.4019071860170787,-0.32030075187969925
walk,pfca,gaussian,60,ac_median,abs,rel,0.17815729627760624,0.17142857142857143
walk,pfca,gaussian,60,ac_median,abs,population,0.32610208644518074,0.31278195488721805
walk,pfca,gaussian,60,ac_median,abs,jobs,0.3942052712777016,0.5308270676691729
walk,pfca,gaussian,60,ac_median,abs,ratio,0.6936030771327254,0.6390977443609023
walk,pfca,gaussian,60,ac_median,rel,population,-0.5940466419951637,-0.7984962406015037
walk,pfca,gaussian,60,ac_median,rel,jobs,-0.5486522532664432,-0.6736842105263158
walk,pfca,gaussian,60,ac_median,rel,ratio,-0.17342186642637666,-0.18646616541353384
walk,pfca,gaussian,45,ac_median,abs,rel,0.1861972613558041,0.16390977443609023
walk,pfca,gaussian,45,ac_median,abs,population,0.32772115094709625,0.31278195488721805
walk,pfca,gaussian,45,ac_median,abs,jobs,0.3957710217869682,0.5308270676691729
walk,pfca,gaussian,45,ac_median,abs,ratio,0.6941586129164291,0.6390977443609023
walk,pfca,gaussian,45,ac_median,rel,population,-0.5901683163130578,-0.806015037593985
walk,pfca,gaussian,45,ac_median,rel,jobs,-0.5443310393977474,-0.6781954887218045
walk,pfca,gaussian,45,ac_median,rel,ratio,-0.16399718928198032,-0.18195488721804512
walk,pfca,gaussian,15,ac_median,abs,rel,0.2807429471882007,0.33082706766917297
walk,pfca,gaussian,15,ac_median,abs,population,0.3360566815976139,0.32932330827067674
walk,pfca,gaussian,15,ac_median,abs,jobs,0.403243023609203,0.5428571428571428
walk,pfca,gaussian,15,ac_median,abs,ratio,0.6990417795503613,0.6360902255639098
walk,pfca,gaussian,15,ac_median,rel,population,-0.5388568283967825,-0.6616541353383459
walk,pfca,gaussian,15,ac_median,rel,jobs,-0.49100786361691373,-0.524812030075188
walk,pfca,gaussian,15,ac_median,rel,ratio,-0.06666968322343834,-0.09323308270676692
walk,pfca,binary,45,ac_mean,abs,rel,0.035548062744444435,0.12030075187969924
walk,pfca,binary,45,ac_mean,abs,population,0.46248258756973637,0.2857142857142857
walk,pfca,binary,45,ac_mean,abs,jobs,0.551932821985466,0.5849624060150376
walk,pfca,binary,45,ac_mean,abs,ratio,0.886847336476389,0.9022556390977443
walk,pfca,binary,45,ac_mean,rel,population,-0.6195432594369671,-0.8225563909774436
walk,pfca,binary,45,ac_mean,rel,jobs,-0.5588080335823397,-0.6511278195488722
walk,pfca,binary,45,ac_mean,rel,ratio,-0.03445503076577967,-0.013533834586466165
walk,pfca,gaussian,30,ac_median,abs,rel,0.19546238610476374,0.18947368421052632
walk,pfca,gaussian,30,ac_median,abs,population,0.33466160024310077,0.2857142857142857
walk,pfca,gaussian,30,ac_median,abs,jobs,0.4027734691401686,0.5082706766917293
walk,pfca,gaussian,30,ac_median,abs,ratio,0.6987453776780552,0.6330827067669174
walk,pfca,gaussian,30,ac_median,rel,population,-0.5846759933865487,-0.793984962406015
walk,pfca,gaussian,30,ac_median,rel,jobs,-0.5378407456897607,-0.6706766917293233
walk,pfca,gaussian,30,ac_median,rel,ratio,-0.14463176855082258,-0.17293233082706766
walk,pfca,binary,60,ac_median,abs,rel,0.16954167065068856,0.17142857142857143
walk,pfca,binary,60,ac_median,abs,population,0.3251826951279348,0.31278195488721805
walk,pfca,binary,60,ac_median,abs,jobs,0.39350845784112354,0.5308270676691729
walk,pfca,binary,60,ac_median,abs,ratio,0.693142934674149,0.6390977443609023
walk,pfca,binary,60,ac_median,rel,population,-0.5939310909147767,-0.7984962406015037
walk,pfca,binary,60,ac_median,rel,jobs,-0.5496365759987437,-0.6736842105263158
walk,pfca,binary,60,ac_median,rel,ratio,-0.18750243079037612,-0.18646616541353384
walk,2sfca,binary,15,ac_mean,abs,rel,0.24078258340208147,0.10075187969924812
walk,2sfca,binary,15,ac_mean,abs,population,0.4459655865046618,0.6676691729323309
walk,2sfca,binary,15,ac_mean,abs,jobs,0.45287780883063816,0.7428571428571429
walk,2sfca,binary,15,ac_mean,abs,ratio,0.6075755846135477,0.6330827067669174
walk,2sfca,binary,15,ac_mean,rel,population,-0.5213411107703136,-0.5533834586466165
walk,2sfca,binary,15,ac_mean,rel,jobs,-0.4924335698737787,-0.4857142857142857
walk,2sfca,binary,15,ac_mean,rel,ratio,-0.025529934853985106,-0.09624060150375939
walk,2sfca,binary,60,wt_median,abs,rel,-0.016923710725471604,-0.09774436090225563
walk,2sfca,binary,60,wt_median,abs,population,0.12046992854326727,0.2
walk,2sfca,binary,60,wt_median,abs,jobs,0.21127193601057168,0.45714285714285713
walk,2sfca,binary,60,wt_median,abs,ratio,0.7577142770861741,0.7924812030075188
walk,2sfca,binary,60,wt_median,rel,population,-0.6220810033171714,-0.9112781954887218
walk,2sfca,binary,60,wt_median,rel,jobs,-0.5972319322136573,-0.8751879699248121
walk,2sfca,binary,60,wt_median,rel,ratio,-0.4935569997707326,-0.3804511278195489
walk,2sfca,binary,45,ac_median,abs,rel,0.05402664189601587,0.04060150375939849
walk,2sfca,binary,45,ac_median,abs,population,0.16808119977526123,0.09624060150375939
walk,2sfca,binary,45,ac_median,abs,jobs,0.2617577402298448,0.3954887218045113
walk,2sfca,binary,45,ac_median,abs,ratio,0.8060047632016897,0.8270676691729323
walk,2sfca,binary,45,ac_median,rel,population,-0.6507487561913102,-0.9533834586466167
walk,2sfca,binary,45,ac_median,rel,jobs,-0.6108319001834902,-0.8646616541353384
walk,2sfca,binary,45,ac_median,rel,ratio,-0.3423611763189387,-0.32030075187969925
walk,pfca,binary,30,ac_mean,abs,rel,0.17344267711878972,0.22556390977443608
walk,pfca,binary,30,ac_mean,abs,population,0.3841261926539156,0.4556390977443609
walk,pfca,binary,30,ac_mean,abs,jobs,0.43573005307345175,0.6842105263157894
walk,pfca,binary,30,ac_mean,abs,ratio,0.7044984934943127,0.8285714285714286
walk,pfca,binary,30,ac_mean,rel,population,-0.599317059362112,-0.643609022556391
walk,pfca,binary,30,ac_mean,rel,jobs,-0.5500326766823621,-0.48120300751879697
walk,pfca,binary,30,ac_mean,rel,ratio,-0.023087747941797333,0.02857142857142857
walk,pfca,binary,45,wt_median,abs,rel,-0.0040254256601688215,-0.1518796992481203
walk,pfca,binary,45,wt_median,abs,population,0.09900569482264292,0.1969924812030075
walk,pfca,binary,45,wt_median,abs,jobs,0.19491697059929902,0.4706766917293233
walk,pfca,binary,45,wt_median,abs,ratio,0.8366933604784375,0.8571428571428571
walk,pfca,binary,45,wt_median,rel,population,-0.7072653463631631,-0.9488721804511278
walk,pfca,binary,45,wt_median,rel,jobs,-0.6657955868078117,-0.9052631578947369
walk,pfca,binary,45,wt_median,rel,ratio,-0.37269869461830113,-0.4030075187969925
walk,bfca,binary,15,ac_median,abs,rel,0.27953484280881113,0.25112781954887214
walk,bfca,binary,15,ac_median,abs,population,0.29809270819255007,0.10526315789473684
walk,bfca,binary,15,ac_median,abs,jobs,0.39034143570851904,0.393984962406015
walk,bfca,binary,15,ac_median,abs,ratio,0.7721073319625308,0.7548872180451128
walk,bfca,binary,15,ac_median,rel,population,-0.5603929023594825,-0.8601503759398496
walk,bfca,binary,15,ac_median,rel,jobs,-0.5060692113131137,-0.7172932330827068
walk,bfca,binary,15,ac_median,rel,ratio,-0.10931877352573527,-0.13834586466165413
walk,pfca,binary,45,ac_median,abs,rel,0.19062503815392412,0.17593984962406015
walk,pfca,binary,45,ac_median,abs,population,0.324192626662449,0.2736842105263158
walk,pfca,binary,45,ac_median,abs,jobs,0.3967497482839021,0.49774436090225566
walk,pfca,binary,45,ac_median,abs,ratio,0.7162320205605585,0.6240601503759399
walk,pfca,binary,45,ac_median,rel,population,-0.5870606336031766,-0.8195488721804511
walk,pfca,binary,45,ac_median,rel,jobs,-0.5389243959296245,-0.7007518796992481
walk,pfca,binary,45,ac_median,rel,ratio,-0.14720265581817177,-0.2075187969924812
walk,pfca,binary,30,wt_mean,abs,rel,0.04805703880000418,0.012030075187969924
walk,pfca,binary,30,wt_mean,abs,population,0.2907869566864012,0.22105263157894736
walk,pfca,binary,30,wt_mean,abs,jobs,0.3926273015207661,0.5383458646616541
walk,pfca,binary,30,wt_mean,abs,ratio,0.9113256769735251,0.9353383458646617
walk,pfca,binary,30,wt_mean,rel,population,-0.6726417145915995,-0.9218045112781955
walk,pfca,binary,30,wt_mean,rel,jobs,-0.614486353375314,-0.7924812030075188
walk,pfca,binary,30,wt_mean,rel,ratio,-0.1675625005870733,-0.16691729323308271
walk,2sfca,binary,30,wt_mean,abs,rel,0.020441325998184486,-0.004511278195488721
walk,2sfca,binary,30,wt_mean,abs,population,0.26501052177100853,0.13834586466165413
walk,2sfca,binary,30,wt_mean,abs,jobs,0.36745144146225617,0.44511278195488724
walk,2sfca,binary,30,wt_mean,abs,ratio,0.8857957908018375,0.8706766917293233
walk,2sfca,binary,30,wt_mean,rel,population,-0.6695125198131799,-0.9443609022556392
walk,2sfca,binary,30,wt_mean,rel,jobs,-0.6191423970654781,-0.8451127819548871
walk,2sfca,binary,30,wt_mean,rel,ratio,-0.25429039050611846,-0.26165413533834586
walk,2sfca,binary,45,wt_median,abs,rel,-0.06467712828977802,-0.10526315789473684
walk,2sfca,binary,45,wt_median,abs,population,0.13998499226750338,0.16691729323308271
walk,2sfca,binary,45,wt_median,abs,jobs,0.23309739880765085,0.4496240601503759
walk,2sfca,binary,45,wt_median,abs,ratio,0.7826539384758634,0.8180451127819549
walk,2sfca,binary,45,wt_median,rel,population,-0.6384451547137002,-0.9413533834586466
walk,2sfca,binary,45,wt_median,rel,jobs,-0.6121311953359937,-0.8962406015037594
walk,2sfca,binary,45,wt_median,rel,ratio,-0.49797891754086115,-0.37894736842105264
walk,bfca,binary,15,wt_median,abs,rel,0.3266734269295883,0.2571428571428571
walk,bfca,binary,15,wt_median,abs,population,0.11642222687952584,0.05714285714285714
walk,bfca,binary,15,wt_median,abs,jobs,0.20916005032540036,0.356390977443609
walk,bfca,binary,15,wt_median,abs,ratio,0.7417352679639657,0.7804511278195488
walk,bfca,binary,15,wt_median,rel,population,-0.5748656146169282,-0.8616541353383459
walk,bfca,binary,15,wt_median,rel,jobs,-0.5259921707028606,-0.7518796992481203
walk,bfca,binary,15,wt_median,rel,ratio,-0.2123126139669725,-0.17293233082706766
walk,2sfca,binary,30,ac_median,abs,rel,0.01661209435503431,-0.009022556390977442
walk,2sfca,binary,30,ac_median,abs,population,0.20195748984859654,0.11578947368421051
walk,2sfca,binary,30,ac_median,abs,jobs,0.29701344871982727,0.406015037593985
walk,2sfca,binary,30,ac_median,abs,ratio,0.8271730826911534,0.837593984962406
walk,2sfca,binary,30,ac_median,rel,population,-0.654146405803085,-0.9699248120300752
walk,2sfca,binary,30,ac_median,rel,jobs,-0.6149784444429824,-0.881203007518797
walk,2sfca,binary,30,ac_median,rel,ratio,-0.3501049802287093,-0.32631578947368417
walk,pfca,binary,15,ac_mean,abs,rel,0.38848406146916675,0.33834586466165417
walk,pfca,binary,15,ac_mean,abs,population,0.3659810035817425,0.5278195488721804
walk,pfca,binary,15,ac_mean,abs,jobs,0.3825010153401204,0.6360902255639098
walk,pfca,binary,15,ac_mean,abs,ratio,0.5599699763873515,0.5909774436090226
walk,pfca,binary,15,ac_mean,rel,population,-0.48964322604092764,-0.487218045112782
walk,pfca,binary,15,ac_mean,rel,jobs,-0.4635816501871582,-0.4300751879699248
walk,pfca,binary,15,ac_mean,rel,ratio,-0.04218430621239689,-0.08571428571428572
walk,pfca,binary,30,wt_median,abs,rel,-0.05083314623066443,-0.14285714285714285
walk,pfca,binary,30,wt_median,abs,population,0.11944498525253781,0.19849624060150375
walk,pfca,binary,30,wt_median,abs,jobs,0.2163785848520915,0.48872180451127817
walk,pfca,binary,30,wt_median,abs,ratio,0.8635143304725368,0.8796992481203008
walk,pfca,binary,30,wt_median,rel,population,-0.7080912577995018,-0.956390977443609
walk,pfca,binary,30,wt_median,rel,jobs,-0.6668477276705066,-0.9037593984962407
walk,pfca,binary,30,wt_median,rel,ratio,-0.37736313715001585,-0.368421052631579
walk,pfca,binary,30,ac_median,abs,rel,0.1814947913770634,0.19548872180451127
walk,pfca,binary,30,ac_median,abs,population,0.3614223612145602,0.3067669172932331
walk,pfca,binary,30,ac_median,abs,jobs,0.4299342575018621,0.5383458646616541
walk,pfca,binary,30,ac_median,abs,ratio,0.716170289917439,0.6857142857142857
walk,pfca,binary,30,ac_median,rel,population,-0.5711455209689978,-0.7699248120300751
walk,pfca,binary,30,ac_median,rel,jobs,-0.5248316307118448,-0.6541353383458647
walk,pfca,binary,30,ac_median,rel,ratio,-0.14334326249499088,-0.19097744360902255
walk,2sfca,binary,30,wt_median,abs,rel,-0.08051466328649591,-0.11578947368421051
walk,2sfca,binary,30,wt_median,abs,population,0.15257030574138597,0.14887218045112782
walk,2sfca,binary,30,wt_median,abs,jobs,0.24546586784128918,0.443609022556391
walk,2sfca,binary,30,wt_median,abs,ratio,0.8030234002648978,0.8210526315789474
walk,2sfca,binary,30,wt_median,rel,population,-0.6405729091822348,-0.9473684210526315
walk,2sfca,binary,30,wt_median,rel,jobs,-0.6129551690257266,-0.912781954887218
walk,2sfca,binary,30,wt_median,rel,ratio,-0.4850301534535488,-0.4150375939849624
walk,pfca,binary,15,wt_mean,abs,rel,0.02810686121348291,-0.018045112781954885
walk,pfca,binary,15,wt_mean,abs,population,0.2857041471178963,0.2150375939849624
walk,pfca,binary,15,wt_mean,abs,jobs,0.38535693890645356,0.5308270676691729
walk,pfca,binary,15,wt_mean,abs,ratio,0.9123487678747401,0.9368421052631579
walk,pfca,binary,15,wt_mean,rel,population,-0.6762013527482758,-0.9323308270676691
walk,pfca,binary,15,wt_mean,rel,jobs,-0.6203813278148513,-0.81203007518797
walk,pfca,binary,15,wt_mean,rel,ratio,-0.1922349095069438,-0.1969924812030075
walk,2sfca,binary,15,wt_mean,abs,rel,0.020204809038297494,-0.007518796992481203
walk,2sfca,binary,15,wt_mean,abs,population,0.25700519507952413,0.10827067669172932
walk,2sfca,binary,15,wt_mean,abs,jobs,0.358458663727389,0.4255639097744361
walk,2sfca,binary,15,wt_mean,abs,ratio,0.8868274419758192,0.8827067669172932
walk,2sfca,binary,15,wt_mean,rel,population,-0.6661647126812189,-0.9548872180451127
walk,2sfca,binary,15,wt_mean,rel,jobs,-0.616934060114581,-0.8601503759398496
walk,2sfca,binary,15,wt_mean,rel,ratio,-0.2664124563711449,-0.281203007518797
walk,2sfca,binary,15,ac_median,abs,rel,-0.04058581169064041,-0.007518796992481203
walk,2sfca,binary,15,ac_median,abs,population,0.2712922175291868,0.1518796992481203
walk,2sfca,binary,15,ac_median,abs,jobs,0.36780576170092705,0.4330827067669173
walk,2sfca,binary,15,ac_median,abs,ratio,0.8617105017892296,0.8421052631578947
walk,2sfca,binary,15,ac_median,rel,population,-0.6599986677928753,-0.9533834586466167
walk,2sfca,binary,15,ac_median,rel,jobs,-0.6197272114249857,-0.8691729323308272
walk,2sfca,binary,15,ac_median,rel,ratio,-0.3375442485056666,-0.32481203007518794
walk,pfca,binary,15,wt_median,abs,rel,0.08214566205339628,0.13082706766917293
walk,pfca,binary,15,wt_median,abs,population,0.14554238258710914,0.09172932330827069
walk,pfca,binary,15,wt_median,abs,jobs,0.24165271974177,0.40150375939849625
walk,pfca,binary,15,wt_median,abs,ratio,0.8313452668720123,0.8586466165413534
walk,pfca,binary,15,wt_median,rel,population,-0.6612442605204344,-0.8902255639097745
walk,pfca,binary,15,wt_median,rel,jobs,-0.6158379716145133,-0.7984962406015037
walk,pfca,binary,15,wt_median,rel,ratio,-0.30931302510928194,-0.243609022556391
walk,pfca,binary,15,ac_median,abs,rel,0.2500981344395724,0.32631578947368417
walk,pfca,binary,15,ac_median,abs,population,0.3785792230936213,0.28872180451127816
walk,pfca,binary,15,ac_median,abs,jobs,0.453137232124932,0.5233082706766917
walk,pfca,binary,15,ac_median,abs,ratio,0.7467277522462321,0.687218045112782
walk,pfca,binary,15,ac_median,rel,population,-0.5445664618970756,-0.718796992481203
walk,pfca,binary,15,ac_median,rel,jobs,-0.4899726498083477,-0.5443609022556392
walk,pfca,binary,15,ac_median,rel,ratio,-0.04191926806784378,-0.022556390977443608
walk,2sfca,binary,15,wt_median,abs,rel,0.02463026584886207,0.0330827067669173
walk,2sfca,binary,15,wt_median,abs,population,0.15226679408758861,0.11428571428571428
walk,2sfca,binary,15,wt_median,abs,jobs,0.24773005806411663,0.43157894736842106
walk,2sfca,binary,15,wt_median,abs,ratio,0.8063954138587826,0.8511278195488722
walk,2sfca,binary,15,wt_median,rel,population,-0.6256728676506192,-0.9353383458646617
walk,2sfca,binary,15,wt_median,rel,jobs,-0.5925088161672601,-0.8586466165413534
walk,2sfca,binary,15,wt_median,rel,ratio,-0.4142367959465725,-0.3112781954887218
